,origin_name,destination_name,originregion_name,destinationregion_name,countryflow_2019
13160,HISTÓRIA,HISTÓRIA,CH,CH,1
13170,HISTÓRIA,HISTÓRIA,CH,CH,1
13172,HISTÓRIA,HISTÓRIA,CH,CH,1
13177,HISTÓRIA,HISTÓRIA,CH,CH,1
13178,HISTÓRIA,HISTÓRIA,CH,CH,1
13179,HISTÓRIA,HISTÓRIA,CH,CH,1
13180,HISTÓRIA,HISTÓRIA,CH,CH,1
13181,HISTÓRIA,HISTÓRIA,CH,CH,1
13183,HISTÓRIA,HISTÓRIA,CH,CH,1
13184,HISTÓRIA,HISTÓRIA,CH,CH,1
13185,HISTÓRIA,HISTÓRIA,CH,CH,1
13187,HISTÓRIA,HISTÓRIA,CH,CH,1
13188,HISTÓRIA,HISTÓRIA,CH,CH,1
13189,HISTÓRIA,HISTÓRIA,CH,CH,1
13190,HISTÓRIA,HISTÓRIA,CH,CH,1
13191,HISTÓRIA,HISTÓRIA,CH,CH,1
13193,HISTÓRIA,HISTÓRIA,CH,CH,1
13194,HISTÓRIA,HISTÓRIA,CH,CH,1
13195,HISTÓRIA,HISTÓRIA,CH,CH,1
13196,HISTÓRIA,HISTÓRIA,CH,CH,1
13197,HISTÓRIA,HISTÓRIA,CH,CH,1
13198,HISTÓRIA,HISTÓRIA,CH,CH,1
13199,HISTÓRIA,HISTÓRIA,CH,CH,1
13200,HISTÓRIA,HISTÓRIA,CH,CH,1
13201,HISTÓRIA,HISTÓRIA,CH,CH,1
13202,HISTÓRIA,HISTÓRIA,CH,CH,1
13204,HISTÓRIA,HISTÓRIA,CH,CH,1
13206,HISTÓRIA,HISTÓRIA,CH,CH,1
13208,HISTÓRIA,HISTÓRIA,CH,CH,1
13210,HISTÓRIA,HISTÓRIA,CH,CH,1
13211,HISTÓRIA,HISTÓRIA,CH,CH,1
13212,HISTÓRIA,HISTÓRIA,CH,CH,1
13213,HISTÓRIA,HISTÓRIA,CH,CH,1
13216,HISTÓRIA,HISTÓRIA,CH,CH,1
13217,HISTÓRIA,HISTÓRIA,CH,CH,1
13218,HISTÓRIA,HISTÓRIA,CH,CH,1
13219,HISTÓRIA,HISTÓRIA,CH,CH,1
13220,HISTÓRIA,HISTÓRIA,CH,CH,1
13221,HISTÓRIA,HISTÓRIA,CH,CH,1
13224,HISTÓRIA,HISTÓRIA,CH,CH,1
13225,HISTÓRIA,HISTÓRIA,CH,CH,1
13226,HISTÓRIA,HISTÓRIA,CH,CH,1
13227,HISTÓRIA,HISTÓRIA,CH,CH,1
13230,HISTÓRIA,HISTÓRIA,CH,CH,1
13231,HISTÓRIA,HISTÓRIA,CH,CH,1
13233,HISTÓRIA,HISTÓRIA,CH,CH,1
13234,HISTÓRIA,HISTÓRIA,CH,CH,1
13235,HISTÓRIA,HISTÓRIA,CH,CH,1
13239,HISTÓRIA,HISTÓRIA,CH,CH,1
13240,HISTÓRIA,HISTÓRIA,CH,CH,1
13244,HISTÓRIA,HISTÓRIA,CH,CH,1
13245,HISTÓRIA,HISTÓRIA,CH,CH,1
13246,HISTÓRIA,HISTÓRIA,CH,CH,1
13247,HISTÓRIA,HISTÓRIA,CH,CH,1
13249,HISTÓRIA,HISTÓRIA,CH,CH,1
13250,HISTÓRIA,HISTÓRIA,CH,CH,1
13251,HISTÓRIA,HISTÓRIA,CH,CH,1
13252,HISTÓRIA,HISTÓRIA,CH,CH,1
13253,HISTÓRIA,HISTÓRIA,CH,CH,1
13254,HISTÓRIA,HISTÓRIA,CH,CH,1
13256,HISTÓRIA,HISTÓRIA,CH,CH,1
13258,HISTÓRIA,HISTÓRIA,CH,CH,1
13259,HISTÓRIA,HISTÓRIA,CH,CH,1
13260,HISTÓRIA,HISTÓRIA,CH,CH,1
13262,HISTÓRIA,HISTÓRIA,CH,CH,1
13264,HISTÓRIA,HISTÓRIA,CH,CH,1
13265,HISTÓRIA,HISTÓRIA,CH,CH,1
13266,HISTÓRIA,HISTÓRIA,CH,CH,1
13267,HISTÓRIA,HISTÓRIA,CH,CH,1
13268,HISTÓRIA,HISTÓRIA,CH,CH,1
13269,HISTÓRIA,HISTÓRIA,CH,CH,1
13270,HISTÓRIA,HISTÓRIA,CH,CH,1
13272,HISTÓRIA,HISTÓRIA,CH,CH,1
13274,HISTÓRIA,HISTÓRIA,CH,CH,1
13276,HISTÓRIA,HISTÓRIA,CH,CH,1
13277,HISTÓRIA,HISTÓRIA,CH,CH,1
13278,HISTÓRIA,HISTÓRIA,CH,CH,1
13279,HISTÓRIA,HISTÓRIA,CH,CH,1
13280,HISTÓRIA,HISTÓRIA,CH,CH,1
13281,HISTÓRIA,HISTÓRIA,CH,CH,1
13283,HISTÓRIA,HISTÓRIA,CH,CH,1
13284,HISTÓRIA,HISTÓRIA,CH,CH,1
13286,HISTÓRIA,HISTÓRIA,CH,CH,1
13287,HISTÓRIA,HISTÓRIA,CH,CH,1
13288,HISTÓRIA,HISTÓRIA,CH,CH,1
13289,HISTÓRIA,HISTÓRIA,CH,CH,1
13290,HISTÓRIA,HISTÓRIA,CH,CH,1
13291,HISTÓRIA,HISTÓRIA,CH,CH,1
13292,HISTÓRIA,HISTÓRIA,CH,CH,1
13293,HISTÓRIA,HISTÓRIA,CH,CH,1
13294,HISTÓRIA,HISTÓRIA,CH,CH,1
13296,HISTÓRIA,HISTÓRIA,CH,CH,1
13301,HISTÓRIA,HISTÓRIA,CH,CH,1
13302,HISTÓRIA,HISTÓRIA,CH,CH,1
13303,HISTÓRIA,HISTÓRIA,CH,CH,1
13304,HISTÓRIA,HISTÓRIA,CH,CH,1
13305,HISTÓRIA,HISTÓRIA,CH,CH,1
13306,HISTÓRIA,HISTÓRIA,CH,CH,1
13307,HISTÓRIA,HISTÓRIA,CH,CH,1
13308,HISTÓRIA,HISTÓRIA,CH,CH,1
13309,HISTÓRIA,HISTÓRIA,CH,CH,1
13310,HISTÓRIA,HISTÓRIA,CH,CH,1
13311,HISTÓRIA,HISTÓRIA,CH,CH,1
13312,HISTÓRIA,HISTÓRIA,CH,CH,1
13313,HISTÓRIA,HISTÓRIA,CH,CH,1
13315,HISTÓRIA,HISTÓRIA,CH,CH,1
13316,HISTÓRIA,HISTÓRIA,CH,CH,1
13318,HISTÓRIA,HISTÓRIA,CH,CH,1
13319,HISTÓRIA,HISTÓRIA,CH,CH,1
13320,HISTÓRIA,HISTÓRIA,CH,CH,1
13321,HISTÓRIA,HISTÓRIA,CH,CH,1
13323,HISTÓRIA,HISTÓRIA,CH,CH,1
13324,HISTÓRIA,HISTÓRIA,CH,CH,1
13325,HISTÓRIA,HISTÓRIA,CH,CH,1
13326,HISTÓRIA,HISTÓRIA,CH,CH,1
13328,HISTÓRIA,HISTÓRIA,CH,CH,1
13329,HISTÓRIA,HISTÓRIA,CH,CH,1
13331,HISTÓRIA,HISTÓRIA,CH,CH,1
13332,HISTÓRIA,HISTÓRIA,CH,CH,1
13333,HISTÓRIA,HISTÓRIA,CH,CH,1
13334,HISTÓRIA,HISTÓRIA,CH,CH,1
13335,HISTÓRIA,HISTÓRIA,CH,CH,1
13336,HISTÓRIA,HISTÓRIA,CH,CH,1
13337,HISTÓRIA,HISTÓRIA,CH,CH,1
13338,HISTÓRIA,HISTÓRIA,CH,CH,1
13339,HISTÓRIA,HISTÓRIA,CH,CH,1
13340,HISTÓRIA,HISTÓRIA,CH,CH,1
13343,HISTÓRIA,HISTÓRIA,CH,CH,1
13345,HISTÓRIA,HISTÓRIA,CH,CH,1
13346,HISTÓRIA,HISTÓRIA,CH,CH,1
13347,HISTÓRIA,HISTÓRIA,CH,CH,1
13348,HISTÓRIA,HISTÓRIA,CH,CH,1
13349,HISTÓRIA,HISTÓRIA,CH,CH,1
13350,HISTÓRIA,HISTÓRIA,CH,CH,1
13351,HISTÓRIA,HISTÓRIA,CH,CH,1
13353,HISTÓRIA,HISTÓRIA,CH,CH,1
13354,HISTÓRIA,HISTÓRIA,CH,CH,1
13355,HISTÓRIA,HISTÓRIA,CH,CH,1
13356,HISTÓRIA,HISTÓRIA,CH,CH,1
13357,HISTÓRIA,HISTÓRIA,CH,CH,1
13358,HISTÓRIA,HISTÓRIA,CH,CH,1
13359,HISTÓRIA,HISTÓRIA,CH,CH,1
13360,HISTÓRIA,HISTÓRIA,CH,CH,1
13362,HISTÓRIA,HISTÓRIA,CH,CH,1
13363,HISTÓRIA,HISTÓRIA,CH,CH,1
13364,HISTÓRIA,HISTÓRIA,CH,CH,1
13365,HISTÓRIA,HISTÓRIA,CH,CH,1
13366,HISTÓRIA,HISTÓRIA,CH,CH,1
13367,HISTÓRIA,HISTÓRIA,CH,CH,1
13368,HISTÓRIA,HISTÓRIA,CH,CH,1
13369,HISTÓRIA,HISTÓRIA,CH,CH,1
13370,HISTÓRIA,HISTÓRIA,CH,CH,1
13371,HISTÓRIA,HISTÓRIA,CH,CH,1
13373,HISTÓRIA,HISTÓRIA,CH,CH,1
13375,HISTÓRIA,HISTÓRIA,CH,CH,1
13376,HISTÓRIA,HISTÓRIA,CH,CH,1
13378,HISTÓRIA,HISTÓRIA,CH,CH,1
13379,HISTÓRIA,HISTÓRIA,CH,CH,1
13380,HISTÓRIA,HISTÓRIA,CH,CH,1
13381,HISTÓRIA,HISTÓRIA,CH,CH,1
13382,HISTÓRIA,HISTÓRIA,CH,CH,1
13384,HISTÓRIA,HISTÓRIA,CH,CH,1
13385,HISTÓRIA,HISTÓRIA,CH,CH,1
13386,HISTÓRIA,HISTÓRIA,CH,CH,1
13387,HISTÓRIA,HISTÓRIA,CH,CH,1
13388,HISTÓRIA,HISTÓRIA,CH,CH,1
13390,HISTÓRIA,HISTÓRIA,CH,CH,1
13391,HISTÓRIA,HISTÓRIA,CH,CH,1
13392,HISTÓRIA,HISTÓRIA,CH,CH,1
13393,HISTÓRIA,HISTÓRIA,CH,CH,1
13394,HISTÓRIA,HISTÓRIA,CH,CH,1
13395,HISTÓRIA,HISTÓRIA,CH,CH,1
13396,HISTÓRIA,HISTÓRIA,CH,CH,1
13398,HISTÓRIA,HISTÓRIA,CH,CH,1
13399,HISTÓRIA,HISTÓRIA,CH,CH,1
13401,HISTÓRIA,HISTÓRIA,CH,CH,1
13402,HISTÓRIA,HISTÓRIA,CH,CH,1
13403,HISTÓRIA,HISTÓRIA,CH,CH,1
13405,HISTÓRIA,HISTÓRIA,CH,CH,1
13406,HISTÓRIA,HISTÓRIA,CH,CH,1
13408,HISTÓRIA,HISTÓRIA,CH,CH,1
13409,HISTÓRIA,HISTÓRIA,CH,CH,1
13410,HISTÓRIA,HISTÓRIA,CH,CH,1
13411,HISTÓRIA,HISTÓRIA,CH,CH,1
13412,HISTÓRIA,HISTÓRIA,CH,CH,1
13413,HISTÓRIA,HISTÓRIA,CH,CH,1
13415,HISTÓRIA,HISTÓRIA,CH,CH,1
13416,HISTÓRIA,HISTÓRIA,CH,CH,1
13417,HISTÓRIA,HISTÓRIA,CH,CH,1
13418,HISTÓRIA,HISTÓRIA,CH,CH,1
13420,HISTÓRIA,HISTÓRIA,CH,CH,1
13421,HISTÓRIA,HISTÓRIA,CH,CH,1
13422,HISTÓRIA,HISTÓRIA,CH,CH,1
13423,HISTÓRIA,HISTÓRIA,CH,CH,1
13424,HISTÓRIA,HISTÓRIA,CH,CH,1
13425,HISTÓRIA,HISTÓRIA,CH,CH,1
13426,HISTÓRIA,HISTÓRIA,CH,CH,1
13427,HISTÓRIA,HISTÓRIA,CH,CH,1
13428,HISTÓRIA,HISTÓRIA,CH,CH,1
13429,HISTÓRIA,HISTÓRIA,CH,CH,1
13430,HISTÓRIA,HISTÓRIA,CH,CH,1
13431,HISTÓRIA,HISTÓRIA,CH,CH,1
13432,HISTÓRIA,HISTÓRIA,CH,CH,1
13433,HISTÓRIA,HISTÓRIA,CH,CH,1
13435,HISTÓRIA,HISTÓRIA,CH,CH,1
13436,HISTÓRIA,HISTÓRIA,CH,CH,1
13438,HISTÓRIA,HISTÓRIA,CH,CH,1
13440,HISTÓRIA,HISTÓRIA,CH,CH,1
13441,HISTÓRIA,HISTÓRIA,CH,CH,1
13442,HISTÓRIA,HISTÓRIA,CH,CH,1
13443,HISTÓRIA,HISTÓRIA,CH,CH,1
13444,HISTÓRIA,HISTÓRIA,CH,CH,1
13445,HISTÓRIA,HISTÓRIA,CH,CH,1
13447,HISTÓRIA,HISTÓRIA,CH,CH,1
13448,HISTÓRIA,HISTÓRIA,CH,CH,1
13449,HISTÓRIA,HISTÓRIA,CH,CH,1
13450,HISTÓRIA,HISTÓRIA,CH,CH,1
13451,HISTÓRIA,HISTÓRIA,CH,CH,1
13452,HISTÓRIA,HISTÓRIA,CH,CH,1
13453,HISTÓRIA,HISTÓRIA,CH,CH,1
13454,HISTÓRIA,HISTÓRIA,CH,CH,1
13455,HISTÓRIA,HISTÓRIA,CH,CH,1
13456,HISTÓRIA,HISTÓRIA,CH,CH,1
13457,HISTÓRIA,HISTÓRIA,CH,CH,1
13459,HISTÓRIA,HISTÓRIA,CH,CH,1
13460,HISTÓRIA,HISTÓRIA,CH,CH,1
13461,HISTÓRIA,HISTÓRIA,CH,CH,1
13462,HISTÓRIA,HISTÓRIA,CH,CH,1
13463,HISTÓRIA,HISTÓRIA,CH,CH,1
13464,HISTÓRIA,HISTÓRIA,CH,CH,1
13465,HISTÓRIA,HISTÓRIA,CH,CH,1
13466,HISTÓRIA,HISTÓRIA,CH,CH,1
13467,HISTÓRIA,HISTÓRIA,CH,CH,1
13468,HISTÓRIA,HISTÓRIA,CH,CH,1
13469,HISTÓRIA,HISTÓRIA,CH,CH,1
13470,HISTÓRIA,HISTÓRIA,CH,CH,1
13473,HISTÓRIA,HISTÓRIA,CH,CH,1
13474,HISTÓRIA,HISTÓRIA,CH,CH,1
13475,HISTÓRIA,HISTÓRIA,CH,CH,1
13476,HISTÓRIA,HISTÓRIA,CH,CH,1
13478,HISTÓRIA,HISTÓRIA,CH,CH,1
13479,HISTÓRIA,HISTÓRIA,CH,CH,1
13480,HISTÓRIA,HISTÓRIA,CH,CH,1
13484,HISTÓRIA,HISTÓRIA,CH,CH,1
13485,HISTÓRIA,HISTÓRIA,CH,CH,1
13486,HISTÓRIA,HISTÓRIA,CH,CH,1
13487,HISTÓRIA,HISTÓRIA,CH,CH,1
13489,HISTÓRIA,HISTÓRIA,CH,CH,1
13490,HISTÓRIA,HISTÓRIA,CH,CH,1
13491,HISTÓRIA,HISTÓRIA,CH,CH,1
13492,HISTÓRIA,HISTÓRIA,CH,CH,1
13493,HISTÓRIA,HISTÓRIA,CH,CH,1
13495,HISTÓRIA,HISTÓRIA,CH,CH,1
13496,HISTÓRIA,HISTÓRIA,CH,CH,1
13499,HISTÓRIA,HISTÓRIA,CH,CH,1
13502,HISTÓRIA,HISTÓRIA,CH,CH,1
13504,HISTÓRIA,HISTÓRIA,CH,CH,1
13505,HISTÓRIA,HISTÓRIA,CH,CH,1
13506,HISTÓRIA,HISTÓRIA,CH,CH,1
13507,HISTÓRIA,HISTÓRIA,CH,CH,1
13508,HISTÓRIA,HISTÓRIA,CH,CH,1
13509,HISTÓRIA,HISTÓRIA,CH,CH,1
13511,HISTÓRIA,HISTÓRIA,CH,CH,1
13512,HISTÓRIA,HISTÓRIA,CH,CH,1
13513,HISTÓRIA,HISTÓRIA,CH,CH,1
13514,HISTÓRIA,HISTÓRIA,CH,CH,1
13515,HISTÓRIA,HISTÓRIA,CH,CH,1
13516,HISTÓRIA,HISTÓRIA,CH,CH,1
13518,HISTÓRIA,HISTÓRIA,CH,CH,1
13519,HISTÓRIA,HISTÓRIA,CH,CH,1
13522,HISTÓRIA,HISTÓRIA,CH,CH,1
13523,HISTÓRIA,HISTÓRIA,CH,CH,1
13524,HISTÓRIA,HISTÓRIA,CH,CH,1
13525,HISTÓRIA,HISTÓRIA,CH,CH,1
13526,HISTÓRIA,HISTÓRIA,CH,CH,1
13527,HISTÓRIA,HISTÓRIA,CH,CH,1
13528,HISTÓRIA,HISTÓRIA,CH,CH,1
13529,HISTÓRIA,HISTÓRIA,CH,CH,1
13532,HISTÓRIA,HISTÓRIA,CH,CH,1
13533,HISTÓRIA,HISTÓRIA,CH,CH,1
13536,HISTÓRIA,HISTÓRIA,CH,CH,1
13538,HISTÓRIA,HISTÓRIA,CH,CH,1
13539,HISTÓRIA,HISTÓRIA,CH,CH,1
13540,HISTÓRIA,HISTÓRIA,CH,CH,1
13541,HISTÓRIA,HISTÓRIA,CH,CH,1
13542,HISTÓRIA,HISTÓRIA,CH,CH,1
13543,HISTÓRIA,HISTÓRIA,CH,CH,1
13544,HISTÓRIA,HISTÓRIA,CH,CH,1
13546,HISTÓRIA,HISTÓRIA,CH,CH,1
13547,HISTÓRIA,HISTÓRIA,CH,CH,1
13548,HISTÓRIA,HISTÓRIA,CH,CH,1
13549,HISTÓRIA,HISTÓRIA,CH,CH,1
13550,HISTÓRIA,HISTÓRIA,CH,CH,1
13551,HISTÓRIA,HISTÓRIA,CH,CH,1
13552,HISTÓRIA,HISTÓRIA,CH,CH,1
13553,HISTÓRIA,HISTÓRIA,CH,CH,1
13555,HISTÓRIA,HISTÓRIA,CH,CH,1
13556,HISTÓRIA,HISTÓRIA,CH,CH,1
13558,HISTÓRIA,HISTÓRIA,CH,CH,1
13559,HISTÓRIA,HISTÓRIA,CH,CH,1
13560,HISTÓRIA,HISTÓRIA,CH,CH,1
13561,HISTÓRIA,HISTÓRIA,CH,CH,1
13564,HISTÓRIA,HISTÓRIA,CH,CH,1
13565,HISTÓRIA,HISTÓRIA,CH,CH,1
13566,HISTÓRIA,HISTÓRIA,CH,CH,1
13568,HISTÓRIA,HISTÓRIA,CH,CH,1
13569,HISTÓRIA,HISTÓRIA,CH,CH,1
13570,HISTÓRIA,HISTÓRIA,CH,CH,1
13571,HISTÓRIA,HISTÓRIA,CH,CH,1
13572,HISTÓRIA,HISTÓRIA,CH,CH,1
13573,HISTÓRIA,HISTÓRIA,CH,CH,1
13574,HISTÓRIA,HISTÓRIA,CH,CH,1
13575,HISTÓRIA,HISTÓRIA,CH,CH,1
13577,HISTÓRIA,HISTÓRIA,CH,CH,1
13578,HISTÓRIA,HISTÓRIA,CH,CH,1
13579,HISTÓRIA,HISTÓRIA,CH,CH,1
13580,HISTÓRIA,HISTÓRIA,CH,CH,1
13581,HISTÓRIA,HISTÓRIA,CH,CH,1
13582,HISTÓRIA,HISTÓRIA,CH,CH,1
13583,HISTÓRIA,HISTÓRIA,CH,CH,1
13584,HISTÓRIA,HISTÓRIA,CH,CH,1
13585,HISTÓRIA,HISTÓRIA,CH,CH,1
13586,HISTÓRIA,HISTÓRIA,CH,CH,1
13587,HISTÓRIA,HISTÓRIA,CH,CH,1
13588,HISTÓRIA,HISTÓRIA,CH,CH,1
13589,HISTÓRIA,HISTÓRIA,CH,CH,1
13590,HISTÓRIA,HISTÓRIA,CH,CH,1
13592,HISTÓRIA,HISTÓRIA,CH,CH,1
13593,HISTÓRIA,HISTÓRIA,CH,CH,1
13594,HISTÓRIA,HISTÓRIA,CH,CH,1
13595,HISTÓRIA,HISTÓRIA,CH,CH,1
13596,HISTÓRIA,HISTÓRIA,CH,CH,1
13599,HISTÓRIA,HISTÓRIA,CH,CH,1
13600,HISTÓRIA,HISTÓRIA,CH,CH,1
13601,HISTÓRIA,HISTÓRIA,CH,CH,1
13602,HISTÓRIA,HISTÓRIA,CH,CH,1
13603,HISTÓRIA,HISTÓRIA,CH,CH,1
13604,HISTÓRIA,HISTÓRIA,CH,CH,1
13605,HISTÓRIA,HISTÓRIA,CH,CH,1
13607,HISTÓRIA,HISTÓRIA,CH,CH,1
13608,HISTÓRIA,HISTÓRIA,CH,CH,1
13609,HISTÓRIA,HISTÓRIA,CH,CH,1
13610,HISTÓRIA,HISTÓRIA,CH,CH,1
13611,HISTÓRIA,HISTÓRIA,CH,CH,1
13612,HISTÓRIA,HISTÓRIA,CH,CH,1
13613,HISTÓRIA,HISTÓRIA,CH,CH,1
13614,HISTÓRIA,HISTÓRIA,CH,CH,1
13615,HISTÓRIA,HISTÓRIA,CH,CH,1
13616,HISTÓRIA,HISTÓRIA,CH,CH,1
13617,HISTÓRIA,HISTÓRIA,CH,CH,1
13618,HISTÓRIA,HISTÓRIA,CH,CH,1
13619,HISTÓRIA,HISTÓRIA,CH,CH,1
13620,HISTÓRIA,HISTÓRIA,CH,CH,1
13621,HISTÓRIA,HISTÓRIA,CH,CH,1
13624,HISTÓRIA,HISTÓRIA,CH,CH,1
13625,HISTÓRIA,HISTÓRIA,CH,CH,1
13626,HISTÓRIA,HISTÓRIA,CH,CH,1
13628,HISTÓRIA,HISTÓRIA,CH,CH,1
13629,HISTÓRIA,HISTÓRIA,CH,CH,1
13630,HISTÓRIA,HISTÓRIA,CH,CH,1
13632,HISTÓRIA,HISTÓRIA,CH,CH,1
13633,HISTÓRIA,HISTÓRIA,CH,CH,1
13634,HISTÓRIA,HISTÓRIA,CH,CH,1
13636,HISTÓRIA,HISTÓRIA,CH,CH,1
13637,HISTÓRIA,HISTÓRIA,CH,CH,1
13639,HISTÓRIA,HISTÓRIA,CH,CH,1
13640,HISTÓRIA,HISTÓRIA,CH,CH,1
13642,HISTÓRIA,HISTÓRIA,CH,CH,1
13643,HISTÓRIA,HISTÓRIA,CH,CH,1
13644,HISTÓRIA,HISTÓRIA,CH,CH,1
13645,HISTÓRIA,HISTÓRIA,CH,CH,1
13646,HISTÓRIA,HISTÓRIA,CH,CH,1
13648,HISTÓRIA,HISTÓRIA,CH,CH,1
13649,HISTÓRIA,HISTÓRIA,CH,CH,1
13650,HISTÓRIA,HISTÓRIA,CH,CH,1
13651,HISTÓRIA,HISTÓRIA,CH,CH,1
13652,HISTÓRIA,HISTÓRIA,CH,CH,1
13653,HISTÓRIA,HISTÓRIA,CH,CH,1
13654,HISTÓRIA,HISTÓRIA,CH,CH,1
13655,HISTÓRIA,HISTÓRIA,CH,CH,1
13656,HISTÓRIA,HISTÓRIA,CH,CH,1
13657,HISTÓRIA,HISTÓRIA,CH,CH,1
13659,HISTÓRIA,HISTÓRIA,CH,CH,1
13661,HISTÓRIA,HISTÓRIA,CH,CH,1
13662,HISTÓRIA,HISTÓRIA,CH,CH,1
13663,HISTÓRIA,HISTÓRIA,CH,CH,1
13664,HISTÓRIA,HISTÓRIA,CH,CH,1
13667,HISTÓRIA,HISTÓRIA,CH,CH,1
13669,HISTÓRIA,HISTÓRIA,CH,CH,1
13672,HISTÓRIA,HISTÓRIA,CH,CH,1
13673,HISTÓRIA,HISTÓRIA,CH,CH,1
13675,HISTÓRIA,HISTÓRIA,CH,CH,1
13676,HISTÓRIA,HISTÓRIA,CH,CH,1
13677,HISTÓRIA,HISTÓRIA,CH,CH,1
13678,HISTÓRIA,HISTÓRIA,CH,CH,1
13679,HISTÓRIA,HISTÓRIA,CH,CH,1
13683,HISTÓRIA,HISTÓRIA,CH,CH,1
13687,HISTÓRIA,HISTÓRIA,CH,CH,1
13688,HISTÓRIA,HISTÓRIA,CH,CH,1
13690,HISTÓRIA,HISTÓRIA,CH,CH,1
13691,HISTÓRIA,HISTÓRIA,CH,CH,1
13692,HISTÓRIA,HISTÓRIA,CH,CH,1
13693,HISTÓRIA,HISTÓRIA,CH,CH,1
13694,HISTÓRIA,HISTÓRIA,CH,CH,1
13695,HISTÓRIA,HISTÓRIA,CH,CH,1
13697,HISTÓRIA,HISTÓRIA,CH,CH,1
13699,HISTÓRIA,HISTÓRIA,CH,CH,1
13700,HISTÓRIA,HISTÓRIA,CH,CH,1
13701,HISTÓRIA,HISTÓRIA,CH,CH,1
13702,HISTÓRIA,HISTÓRIA,CH,CH,1
13705,HISTÓRIA,HISTÓRIA,CH,CH,1
13706,HISTÓRIA,HISTÓRIA,CH,CH,1
13707,HISTÓRIA,HISTÓRIA,CH,CH,1
13708,HISTÓRIA,HISTÓRIA,CH,CH,1
13709,HISTÓRIA,HISTÓRIA,CH,CH,1
13710,HISTÓRIA,HISTÓRIA,CH,CH,1
13711,HISTÓRIA,HISTÓRIA,CH,CH,1
13712,HISTÓRIA,HISTÓRIA,CH,CH,1
13713,HISTÓRIA,HISTÓRIA,CH,CH,1
13714,HISTÓRIA,HISTÓRIA,CH,CH,1
13715,HISTÓRIA,HISTÓRIA,CH,CH,1
13716,HISTÓRIA,HISTÓRIA,CH,CH,1
13717,HISTÓRIA,HISTÓRIA,CH,CH,1
13718,HISTÓRIA,HISTÓRIA,CH,CH,1
13719,HISTÓRIA,HISTÓRIA,CH,CH,1
13720,HISTÓRIA,HISTÓRIA,CH,CH,1
13722,HISTÓRIA,HISTÓRIA,CH,CH,1
13723,HISTÓRIA,HISTÓRIA,CH,CH,1
13724,HISTÓRIA,HISTÓRIA,CH,CH,1
13725,HISTÓRIA,HISTÓRIA,CH,CH,1
13726,HISTÓRIA,HISTÓRIA,CH,CH,1
13727,HISTÓRIA,HISTÓRIA,CH,CH,1
13728,HISTÓRIA,HISTÓRIA,CH,CH,1
13729,HISTÓRIA,HISTÓRIA,CH,CH,1
13730,HISTÓRIA,HISTÓRIA,CH,CH,1
13731,HISTÓRIA,HISTÓRIA,CH,CH,1
13732,HISTÓRIA,HISTÓRIA,CH,CH,1
13733,HISTÓRIA,HISTÓRIA,CH,CH,1
13734,HISTÓRIA,HISTÓRIA,CH,CH,1
13735,HISTÓRIA,HISTÓRIA,CH,CH,1
13736,HISTÓRIA,HISTÓRIA,CH,CH,1
13737,HISTÓRIA,HISTÓRIA,CH,CH,1
13738,HISTÓRIA,HISTÓRIA,CH,CH,1
13739,HISTÓRIA,HISTÓRIA,CH,CH,1
13740,HISTÓRIA,HISTÓRIA,CH,CH,1
13741,HISTÓRIA,HISTÓRIA,CH,CH,1
13742,HISTÓRIA,HISTÓRIA,CH,CH,1
13743,HISTÓRIA,HISTÓRIA,CH,CH,1
13744,HISTÓRIA,HISTÓRIA,CH,CH,1
13745,HISTÓRIA,HISTÓRIA,CH,CH,1
13746,HISTÓRIA,HISTÓRIA,CH,CH,1
13747,HISTÓRIA,HISTÓRIA,CH,CH,1
13748,HISTÓRIA,HISTÓRIA,CH,CH,1
13749,HISTÓRIA,HISTÓRIA,CH,CH,1
13750,HISTÓRIA,HISTÓRIA,CH,CH,1
13752,HISTÓRIA,HISTÓRIA,CH,CH,1
13753,HISTÓRIA,HISTÓRIA,CH,CH,1
13754,HISTÓRIA,HISTÓRIA,CH,CH,1
13755,HISTÓRIA,HISTÓRIA,CH,CH,1
13756,HISTÓRIA,HISTÓRIA,CH,CH,1
13757,HISTÓRIA,HISTÓRIA,CH,CH,1
13758,HISTÓRIA,HISTÓRIA,CH,CH,1
13759,HISTÓRIA,HISTÓRIA,CH,CH,1
13760,HISTÓRIA,HISTÓRIA,CH,CH,1
13761,HISTÓRIA,HISTÓRIA,CH,CH,1
13763,HISTÓRIA,HISTÓRIA,CH,CH,1
13764,HISTÓRIA,HISTÓRIA,CH,CH,1
13765,HISTÓRIA,HISTÓRIA,CH,CH,1
13766,HISTÓRIA,HISTÓRIA,CH,CH,1
13767,HISTÓRIA,HISTÓRIA,CH,CH,1
13768,HISTÓRIA,HISTÓRIA,CH,CH,1
13769,HISTÓRIA,HISTÓRIA,CH,CH,1
13770,HISTÓRIA,HISTÓRIA,CH,CH,1
13771,HISTÓRIA,HISTÓRIA,CH,CH,1
13772,HISTÓRIA,HISTÓRIA,CH,CH,1
13773,HISTÓRIA,HISTÓRIA,CH,CH,1
13774,HISTÓRIA,HISTÓRIA,CH,CH,1
13775,HISTÓRIA,HISTÓRIA,CH,CH,1
13776,HISTÓRIA,HISTÓRIA,CH,CH,1
13777,HISTÓRIA,HISTÓRIA,CH,CH,1
13780,HISTÓRIA,HISTÓRIA,CH,CH,1
